username,category,words/tag_w,words/tag_s,avg_len_tagged_word,avg_len_tagged_sentence
user1,food,89.4279176201373,183.79207920792078,4.181741539202698,26.365841584158417
user2,food,71.37878252678676,222.13997801392452,2.859413634758036,16.130450714547454
user6,food,120.0982087708462,285.51982378854626,3.0154416306361953,22.362701908957415
