username,category,words/tag_w,words/tag_s,avg_len_tagged_word,avg_len_tagged_sentence
user52,beauty,No Word tags,No Sentence tags,No Word tags,No Sentence tags
user53,beauty,127.54651162790698,100.17351598173516,3.88953488372093,21.027397260273972
user54,beauty,No Word tags,No Sentence tags,No Word tags,No Sentence tags
user55,beauty,No Word tags,No Sentence tags,No Word tags,No Sentence tags
user56,beauty,No Word tags,No Sentence tags,No Word tags,No Sentence tags
user57,beauty,No Word tags,No Sentence tags,No Word tags,No Sentence tags
user58,beauty,100.42868217054263,112.94943330427202,4.711627906976744,19.681778552746295
user59,beauty,No Word tags,No Sentence tags,No Word tags,No Sentence tags
user60,beauty,143.72142857142856,191.10854816824965,4.266326530612245,20.272727272727273
user61,beauty,34.792512246326105,65.22597572974746,5.349195241427572,25.22728763529026
